Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI<=30_and_CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,__source_file,WOULD__missing_points,WOULD__top1,WOULD__top2,WOULD__top3
SEIUSDT,Buy,45,0.3107,0.31293704,0.301379,Bullish,2025-09-09T04:28:50.116937+00:00,2025-09-09T09:58:50.116937+05:30,Success,100,100,,5.04%,62.5719062432036,0.000661332417579763,0.0002676308201791575,0.00039370159740060554,0.3118296661082682,0.30796,0.30409033389173185,0.8540357130742511,100.54122890799006,10.0,3.0,0.0,0.30868654223957925,0.0012211912091772406,0.3109078125,0.000260937500000058,,13.77079845043349,,rising,1050148.0,8.0,11.737394657451347,15.0,5.0,0.0,5.0,0.8540357130742511,62.5719062432036,100.54122890799006,0.00039370159740060554,0.0012211912091772406,0.3109078125,,13.77079845043349,,3.0,0.0,rising,1050148.0,5.040000000000053,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.26}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-09_09-59-05.csv,20,base_score:32.0,confluence_bonus:30.0,momentum_score:8.26
NEARUSDT,Buy,41,2.629,2.6479288,2.55013,Bullish,2025-09-09T04:28:52.941844+00:00,2025-09-09T09:58:52.941844+05:30,Success,25,25,,5.04%,60.01409341541483,0.005248529084798115,0.00318485479194564,0.0020636742928524746,2.629296952664201,2.6103,2.591303047335799,0.9921842026600264,192.42461589023117,10.0,3.0,0.0,2.6052424288473293,0.011139923039488983,2.619625,0.0034375000000004263,,11.127957353473544,,rising,516477.0,8.0,8.446007647709152,15.0,5.0,0.0,5.0,0.9921842026600264,60.01409341541483,192.42461589023117,0.0020636742928524746,0.011139923039488983,2.619625,,11.127957353473544,,3.0,0.0,rising,516477.0,5.039999999999962,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.55}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_09-59-05.csv,24,base_score:32.0,confluence_bonus:30.0,momentum_score:11.55
ONDOUSDT,Buy,44,0.939,0.9457608,0.91083,Bullish,2025-09-09T04:28:57.687633+00:00,2025-09-09T09:58:57.687633+05:30,Success,96,96,,5.04%,62.78665497845763,0.001740086640154015,0.0008273902952666927,0.0009126963448873222,0.9417048517367316,0.9326350000000001,0.9235651482632686,0.8508877644726316,111.05051945691304,10.0,3.0,0.0,0.9335945116247631,0.0029607971750345106,0.9394546874999999,0.0009703124999999035,,15.26258076822333,,rising,1462760.0,8.0,11.398248168431333,15.0,5.0,0.0,5.0,0.8508877644726316,62.78665497845763,111.05051945691304,0.0009126963448873222,0.0029607971750345106,0.9394546874999999,,15.26258076822333,,3.0,0.0,rising,1462760.0,5.040000000000009,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.6}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_09-59-05.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:8.6
FETUSDT,Buy,44,0.6568,0.66152896,0.637096,Bullish,2025-09-09T04:29:00.530491+00:00,2025-09-09T09:59:00.530491+05:30,Success,101,101,,5.04%,61.02755413405218,0.0009887263906114274,0.00013134469410410853,0.0008573816965073189,0.657558463416086,0.650615,0.6436715365839141,0.9453829183913574,135.3695324283565,10.0,3.0,0.0,0.6520306915882468,0.003002204586192413,0.6554890625,0.0007046875000000785,,8.053195764423862,,rising,413587.0,8.0,10.854016815114162,15.0,5.0,0.0,5.0,0.9453829183913574,61.02755413405218,135.3695324283565,0.0008573816965073189,0.003002204586192413,0.6554890625,,8.053195764423862,,3.0,0.0,rising,413587.0,5.0400000000000045,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.15}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_09-59-05.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:9.15
TAKEUSDT,Buy,47,0.16944,0.17065997,0.1643568,Bullish,2025-09-09T04:29:02.419237+00:00,2025-09-09T09:59:02.419237+05:30,Success,1,1,,5.04%,58.914480891148386,0.00010182750289053355,-0.0005118162985282442,0.0006136438014187778,0.16992875221365913,0.16637649999999998,0.16282424778634083,0.9312053052173811,120.48077383517669,10.0,0.0,3.0,0.16847856507381673,0.0015379660068734267,0.168391875,0.0007395312500000084,,1.4162016771561752,,rising,1156029.0,8.0,18.575927665651406,15.0,0.0,0.0,5.0,0.9312053052173811,58.914480891148386,120.48077383517669,0.0006136438014187778,0.0015379660068734267,0.168391875,,1.4162016771561752,,0.0,3.0,rising,1156029.0,5.03999999999995,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-09_09-59-05.csv,18,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
ETCUSDT,Buy,44,20.681,20.8299032,20.06057,Bullish,2025-09-09T04:29:03.392816+00:00,2025-09-09T09:59:03.392816+05:30,Success,104,104,,5.04%,57.58842608085615,0.009648975652957859,-0.0033479438051152695,0.012996919458073127,20.708284353524608,20.6061,20.503915646475395,0.8664944652312322,122.85018582596712,10.0,0.0,3.0,20.65169845213907,0.04753256015080149,20.672609375,0.0071875000000005684,,5.109373249305102,,falling,-12045.460000000003,8.0,10.562366218106924,15.0,5.0,0.0,5.0,0.8664944652312322,57.58842608085615,122.85018582596712,0.012996919458073127,0.04753256015080149,20.672609375,,5.109373249305102,,0.0,3.0,falling,-12045.460000000003,5.039999999999982,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.44}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_09-59-05.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:9.44
BTCUSDT,Buy,42,112050.0,112856.76,108688.5,Bullish,2025-09-09T04:56:31.375801+00:00,2025-09-09T10:26:31.375801+05:30,Success,110,110.0,,5.04%,73.07411063447525,135.39187996773398,110.77513600377462,24.616743963959365,112109.26703259634,111731.44500000002,111353.6229674037,0.9215675271912157,112.37393627855589,10.0,0.0,3.0,111667.97041767683,123.0916407482528,112015.25625,28.467187499976717,,35.72097841662864,,rising,3451.336,8.0,13.799691120726333,15.0,0.0,0.0,5.0,0.9215675271912157,73.07411063447525,112.37393627855589,24.616743963959365,123.0916407482528,112015.25625,,35.72097841662864,,0.0,3.0,rising,3451.336,5.039999999999967,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,42,42.0,,,signals_2025-09-09_10-27-45.csv,23,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
XRPUSDT,Buy,41,2.9637,2.98503864,2.874789,Bullish,2025-09-09T04:56:37.950081+00:00,2025-09-09T10:26:37.950081+05:30,Success,78,78.0,,5.04%,70.25815592300386,0.004330304684780462,0.002347235682093655,0.0019830690026868066,2.9679777900360444,2.94986,2.931742209963956,0.8819450377906397,117.2472139564723,10.0,0.0,3.0,2.952314762832939,0.005444309866951642,2.9625921875,0.002018750000000402,,26.337035642838853,,rising,9496481.899999999,8.0,12.741908015447295,15.0,0.0,0.0,5.0,0.8819450377906397,70.25815592300386,117.2472139564723,0.0019830690026868066,0.005444309866951642,2.9625921875,,26.337035642838853,,0.0,3.0,rising,9496481.899999999,5.0400000000000444,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_10-27-45.csv,24,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
WLFIUSDT,Buy,59,0.2109,0.21241848,0.204573,Bullish,2025-09-09T04:56:41.232622+00:00,2025-09-09T10:26:41.232622+05:30,Success,29,29.0,,5.04%,72.2253039869163,0.0008371441822031533,0.00036527314556652807,0.0004718710366366253,0.21194472150310584,0.207825,0.20370527849689418,0.8732048389292546,113.30845771144156,10.0,3.0,0.0,0.20859307241873876,0.0013053693011250977,0.21077187500000003,0.0002625000000000266,,24.365201095832973,,rising,165893264.0,8.0,17.675632918223272,15.0,5.0,0.0,5.0,0.8732048389292546,72.2253039869163,113.30845771144156,0.0004718710366366253,0.0013053693011250977,0.21077187500000003,,24.365201095832973,,3.0,0.0,rising,165893264.0,5.039999999999963,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0002625000000000266,Buy,59,,51.0,59.0,signals_2025-09-09_10-27-45.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
LINKUSDT,Buy,41,23.251,23.4184072,22.55347,Bullish,2025-09-09T04:56:46.861735+00:00,2025-09-09T10:26:46.861735+05:30,Success,68,68.0,,5.04%,63.80378194675791,0.06587700278808484,0.05732351336399287,0.008553489424091967,23.38079456406676,23.1492,22.91760543593324,0.7197806334751781,71.20739535304465,10.0,3.0,0.0,23.103229487206352,0.07114049657018322,23.306875,-0.00029687500000008527,,25.540912763597778,,falling,-67882.52999999998,4.0,6.885610251197583,15.0,10.0,0.0,5.0,0.7197806334751781,63.80378194675791,71.20739535304465,0.008553489424091967,0.07114049657018322,23.306875,,25.540912763597778,,3.0,0.0,falling,-67882.52999999998,5.039999999999986,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.11}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_10-27-45.csv,24,base_score:36.0,confluence_bonus:30.0,momentum_score:13.11
HYPEUSDT,Buy,59,53.032,53.4138304,51.44104,Bullish,2025-09-09T04:56:47.969311+00:00,2025-09-09T10:26:47.969311+05:30,Success,19,19.0,,5.04%,83.28020964374028,0.47243240579422974,0.37666443588329307,0.09576796991093667,53.37686093082932,52.02905,50.68123906917068,0.8720662806106179,107.92119459708776,10.0,3.0,0.0,51.63545287633816,0.2528606378017761,53.080015625,0.1298906250000016,,60.80579094790901,,rising,794019.57,8.0,18.08971557551903,15.0,5.0,0.0,5.0,0.8720662806106179,83.28020964374028,107.92119459708776,0.09576796991093667,0.2528606378017761,53.080015625,,60.80579094790901,,3.0,0.0,rising,794019.57,5.039999999999979,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.1298906250000016,Buy,59,,51.0,59.0,signals_2025-09-09_10-27-45.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
PENGUUSDT,Buy,45,0.034333,0.0345802,0.03330301,Bullish,2025-09-09T04:56:51.233007+00:00,2025-09-09T10:26:51.233007+05:30,Success,4,4.0,,5.04%,76.440999507161,0.00019708469176991927,0.00013447892650573568,6.26057652641836e-05,0.03427772787513006,0.033688800000000005,0.03309987212486995,1.0469260559773443,200.83899100292413,10.0,3.0,0.0,0.03359445157849716,0.00019881059925983834,0.033958156249999996,5.8578125000000036e-05,,31.713777999045718,,rising,360260572.0,8.0,11.557637127669649,15.0,5.0,0.0,5.0,1.0469260559773443,76.440999507161,200.83899100292413,6.26057652641836e-05,0.00019881059925983834,0.033958156249999996,,31.713777999045718,,3.0,0.0,rising,360260572.0,5.0399999999999725,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.44}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-09_10-27-45.csv,20,base_score:32.0,confluence_bonus:30.0,momentum_score:8.44
AVAXUSDT,Buy,45,25.296,25.4781312,24.53712,Bullish,2025-09-09T04:56:52.312076+00:00,2025-09-09T10:26:52.312076+05:30,Success,76,76.0,,5.04%,67.8954506762137,0.04738840857550031,0.023760443053168982,0.023627965522331325,25.307911937877723,25.11905,24.93018806212228,0.9684639001071887,140.88598402323487,10.0,0.0,3.0,25.145488949988284,0.06987875559959697,25.228921874999997,0.02609374999999403,,17.874230333914337,,rising,89876.0,8.0,17.11507256633549,15.0,0.0,0.0,5.0,0.9684639001071887,67.8954506762137,140.88598402323487,0.023627965522331325,0.06987875559959697,25.228921874999997,,17.874230333914337,,0.0,3.0,rising,89876.0,5.040000000000017,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-09_10-27-45.csv,20,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
BNBUSDT,Buy,46,876.97,883.284184,850.6609,Bullish,2025-09-09T04:56:53.395990+00:00,2025-09-09T10:26:53.395990+05:30,Success,115,115.0,,5.04%,60.77078046909418,0.36613577101331884,0.21799279306186492,0.14814297795145392,876.9134542992616,875.5609999999999,874.2085457007382,1.0209048471246975,186.49549684034014,10.0,0.0,3.0,875.7300677850604,0.9142353226805322,876.12921875,0.21796874999995453,,10.46544312518324,,falling,-5092.05,8.0,12.888967514852075,15.0,5.0,0.0,5.0,1.0209048471246975,60.77078046909418,186.49549684034014,0.14814297795145392,0.9142353226805322,876.12921875,,10.46544312518324,,0.0,3.0,falling,-5092.05,5.039999999999964,,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.11}]}",False,not_in_gap_or_already_strong,,Buy,46,46.0,,,signals_2025-09-09_10-27-45.csv,19,base_score:32.0,confluence_bonus:30.0,momentum_score:7.11
QUSDT,Buy,47,0.016574,0.01669333,0.01607678,Bullish,2025-09-09T04:57:04.352372+00:00,2025-09-09T10:27:04.352372+05:30,Fail,1,,1.0,5.04%,60.11393818672503,5.429560200893163e-05,-0.00014229063195890282,0.00019658623396783445,0.01661873655169062,0.015661550000000003,0.014704363448309386,0.9766312263729546,156.29035484985712,10.0,3.0,0.0,0.016183011628319886,0.0004786616058345042,0.0161619375,0.00020748437500000064,,2.631623699602068,,rising,240100015.0,8.0,13.856795610340399,15.0,5.0,0.0,5.0,0.9766312263729546,60.11393818672503,156.29035484985712,0.00019658623396783445,0.0004786616058345042,0.0161619375,,2.631623699602068,,3.0,0.0,rising,240100015.0,5.040000000000002,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.14}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-09_10-27-45.csv,18,base_score:32.0,confluence_bonus:30.0,momentum_score:6.14
ARBUSDT,Buy,40,0.5184,0.52213248,0.502848,Bullish,2025-09-09T04:57:06.524873+00:00,2025-09-09T10:27:06.524873+05:30,Success,74,74.0,,5.04%,67.71202945521497,0.0024485080299742057,0.001807155513785296,0.0006413525161889097,0.5210830931679585,0.5132,0.5053169068320414,0.8298197731022509,97.71229158588652,10.0,3.0,0.0,0.5120490401471642,0.002202256919701492,0.519171875,0.0009890624999999709,,30.694647836319643,,rising,16604310.899999999,4.0,10.989402667251115,15.0,5.0,0.0,5.0,0.8298197731022509,67.71202945521497,97.71229158588652,0.0006413525161889097,0.002202256919701492,0.519171875,,30.694647836319643,,3.0,0.0,rising,16604310.899999999,5.0400000000000515,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.01}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_10-27-45.csv,25,base_score:36.0,confluence_bonus:30.0,momentum_score:9.01
OPUSDT,Buy,44,0.7585,0.7639612,0.735745,Bullish,2025-09-09T04:57:13.092451+00:00,2025-09-09T10:27:13.092451+05:30,Success,66,66.0,,5.04%,67.01356389957358,0.0021414168417089874,0.0013470222214485514,0.000794394620260436,0.760159476216351,0.7519,0.743640523783649,0.8995410742229706,122.70969910909724,10.0,0.0,3.0,0.7519560005513946,0.0029297401489886245,0.7570375,0.0005203125000000641,,19.396863318997735,,rising,2238525.6,8.0,15.507563782689758,15.0,0.0,0.0,5.0,0.8995410742229706,67.01356389957358,122.70969910909724,0.000794394620260436,0.0029297401489886245,0.7570375,,19.396863318997735,,0.0,3.0,rising,2238525.6,5.040000000000051,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_10-27-45.csv,21,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
TRXUSDT,Buy,44,0.33124,0.33362493,0.3213028,Bullish,2025-09-09T04:57:24.055149+00:00,2025-09-09T10:27:24.055149+05:30,Success,90,90.0,,5.04%,69.70035651995674,0.00025520437417847486,0.00018543075038908831,6.977362378938654e-05,0.33129439745943656,0.3306005,0.3299066025405635,0.9608029553237193,139.83854258293354,10.0,3.0,0.0,0.33049555582715784,0.00025428479970445784,0.3310265625,0.00010343749999996987,,25.80814667355652,,rising,5031149.0,8.0,10.585399413930915,15.0,5.0,0.0,5.0,0.9608029553237193,69.70035651995674,139.83854258293354,6.977362378938654e-05,0.00025428479970445784,0.3310265625,,25.80814667355652,,3.0,0.0,rising,5031149.0,5.040000000000018,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.41}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_10-27-45.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:9.41
BTRUSDT,Buy,59,0.07442,0.07495582,0.0721874,Bullish,2025-09-09T04:57:29.505067+00:00,2025-09-09T10:27:29.505067+05:30,Success,3,3.0,,5.04%,62.312981393746966,0.00042006428739568835,9.730269142455757e-05,0.0003227615959711308,0.07503347547082244,0.0726475,0.07026152452917757,0.8714413709770921,127.40501755977765,10.0,3.0,0.0,0.07309207979779368,0.0009020172872488523,0.0742603125,0.0004035937500000003,,14.518948561013906,,falling,-2157716.0,8.0,12.587727101032891,15.0,10.0,0.0,5.0,0.8714413709770921,62.312981393746966,127.40501755977765,0.0003227615959711308,0.0009020172872488523,0.0742603125,,14.518948561013906,,3.0,0.0,falling,-2157716.0,5.04000000000004,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.41}]}",True,,0.0004035937500000003,Buy,59,,51.0,59.0,signals_2025-09-09_10-27-45.csv,6,base_score:32.0,confluence_bonus:30.0,momentum_score:7.41
NEARUSDT,Buy,44,2.651,2.6700872,2.57147,Bullish,2025-09-09T04:57:30.584032+00:00,2025-09-09T10:27:30.584032+05:30,Success,29,29.0,,5.04%,68.69831612354972,0.011072803435107748,0.0077510321336558535,0.003321771301451894,2.6564361305573243,2.62155,2.586663869442676,0.9220875105596484,138.7442814324053,10.0,3.0,0.0,2.613452859543169,0.010804394571507506,2.644625,0.0049218749999999645,,24.436913186371985,,rising,2107440.0,8.0,11.378711570297826,15.0,5.0,0.0,5.0,0.9220875105596484,68.69831612354972,138.7442814324053,0.003321771301451894,0.010804394571507506,2.644625,,24.436913186371985,,3.0,0.0,rising,2107440.0,5.039999999999992,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.62}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_10-27-45.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:8.62
