SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_sell_score,Bollinger_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_04-26-52_STRONG.json,HYPEUSDT,Strong Sell,80,Success,57.0,True,60,80,,,Bullish,5.04%,0,0,2025-09-04T22:56:17.962212+00:00,2025-09-05T04:26:17.962212+05:30,73.49086857488396,-0.9689922480625146,173.26389876972286,0.24178991208773437,,,falling,up,up,0.14757350458967977,0.12086166230888677,0.026711842280793,45.647179333517535,45.3588,45.07042066648247,45.593799999999995,45.358799999999995,45.123799999999996,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,15.0,,
signals_2025-09-05_04-26-52_STRONG.json,WIFUSDT,Buy,50,Success,1.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-04T22:56:18.797765+00:00,2025-09-05T04:26:18.797765+05:30,59.674723286150204,-26.470588235294358,79.43552975986931,0.08797561655505921,,,falling,up,up,0.00139492333273461,0.001350925745647631,4.3997587086978904e-05,0.7883939615881039,0.78376,0.7791260384118961,0.7881100000000001,0.78376,0.7794099999999999,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,ARBUSDT,Buy,40,Success,3.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T22:56:19.639088+00:00,2025-09-05T04:26:19.639088+05:30,54.20585260170588,-57.14285714285743,-18.650793650803607,0.035799099823940514,,,falling,up,up,0.00029967947682207896,0.00048815718851103797,-0.000188477711688959,0.48584380382940995,0.484465,0.48308619617059,0.48561499999999996,0.484465,0.483315,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,PENGUUSDT,Buy,40,Success,1.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T22:56:20.478880+00:00,2025-09-05T04:26:20.478880+05:30,52.396141594535216,-50.2325581395335,15.750115809671046,0.08492334384072485,,,falling,up,up,1.462711153476029e-05,1.904453276385239e-05,-4.417421229092099e-06,0.028612951598370042,0.028532400000000003,0.028451848401629964,0.028605899999999997,0.028532399999999996,0.028458899999999995,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,LTCUSDT,Strong Sell,65,Inconclusive,,False,40,65,,,Bullish,5.04%,0,0,2025-09-04T22:56:21.318972+00:00,2025-09-05T04:26:21.318972+05:30,72.24220459452852,-15.686274509803866,97.94040315512646,0.16972956146030607,,,falling,up,up,0.2094251834637788,0.22032979137319683,-0.010904607909418024,111.4455934720445,111.09250000000002,110.73940652795554,111.3675,111.09250000000002,110.81750000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,ARIAUSDT,Buy,50,Fail,5.0,False,50,40,,,Bullish,5.04%,0,0,2025-09-04T22:56:22.160342+00:00,2025-09-05T04:26:22.160342+05:30,62.20313092248754,-14.368370298939178,96.34447745746218,0.08661208827559251,,,falling,up,up,0.0014457722203979617,0.0011500077507044031,0.0002957644696935586,0.12321845634386959,0.11783550000000001,0.11245254365613043,0.12253049999999999,0.11783549999999998,0.11314049999999998,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,UNIUSDT,Buy,50,Success,290.0,True,50,50,,,Bullish,5.04%,0,0,2025-09-04T22:56:22.992708+00:00,2025-09-05T04:26:22.992708+05:30,68.03403406565914,-0.0,123.99598393574405,0.24377376587675528,,,falling,up,up,0.015864496939220984,0.016492029726924852,-0.0006275327877038675,9.329259650711698,9.30335,9.277440349288302,9.327849999999998,9.303349999999998,9.278849999999998,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,BIOUSDT,Sell,45,Success,65.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:23.830728+00:00,2025-09-05T04:26:23.830728+05:30,61.33065462829904,-35.267857142856606,35.22803008664417,-0.08533901996020363,,,falling,up,up,0.0008059767325557798,0.0011039581432500615,-0.00029798141069428165,0.1421189556530173,0.14121699999999998,0.14031504434698266,0.142067,0.14121699999999998,0.14036699999999996,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,TRUMPUSDT,Buy,50,Inconclusive,,False,50,40,,,Bullish,5.04%,0,0,2025-09-04T22:56:24.759909+00:00,2025-09-05T04:26:24.759909+05:30,66.4996793412331,-13.513513513511178,82.05782312925582,0.21727874823261636,,,falling,up,up,0.009874745235753934,0.009260858823402749,0.0006138864123511854,8.30809842100889,8.2796,8.251101578991111,8.3021,8.2796,8.257100000000001,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,IPUSDT,Sell,55,Fail,282.0,False,25,55,,,Bullish,5.04%,0,0,2025-09-04T22:56:25.599680+00:00,2025-09-05T04:26:25.599680+05:30,40.07723018024643,-93.18435754189946,-95.90858512367996,-0.09096372056139054,,,falling,down,down,-0.006770468230952176,-0.004716509337314965,-0.002053958893637211,7.933683572722654,7.890314999999999,7.846946427277345,7.934514999999999,7.890314999999999,7.846114999999999,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
