SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_sell_score,Keltner_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_12-26-39_STRONG.json,TRUMPUSDT,Buy,50,Success,54.0,True,50,30,,,Bullish,5.04%,0,0,2025-09-05T06:56:15.045320+00:00,2025-09-05T12:26:15.045320+05:30,57.856984593488924,-7.407407407403508,61.41324454308943,0.01692444809266967,,,falling,up,up,-0.0005645115383909882,-0.0017796596639662447,0.0012151481255752565,8.340239651479548,8.32575,8.31126034852045,8.336749999999999,8.325749999999998,8.314749999999997,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,MITOUSDT,Strong Sell,65,Success,11.0,True,45,65,,,Bullish,5.04%,0,0,2025-09-05T06:56:15.925994+00:00,2025-09-05T12:26:15.925994+05:30,37.398766109117,-86.39125151883344,-112.42255549133509,-0.2284602178425596,,,falling,down,down,-0.0015405472736326753,-0.0010815085298977534,-0.0004590387437349219,0.1950764471008678,0.190178,0.18527955289913223,0.193778,0.190178,0.18657800000000002,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,10.0
signals_2025-09-05_12-26-39_STRONG.json,VIDTUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T06:56:16.758218+00:00,2025-09-05T12:26:16.758218+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.00293,0.00293,0.00293,0.0029300000000000003,0.0029300000000000003,0.0029300000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,,15.0,10.0
signals_2025-09-05_12-26-39_STRONG.json,AGIXUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T06:56:17.591800+00:00,2025-09-05T12:26:17.591800+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7009,0.7009,0.7009,0.7009000000000001,0.7009000000000001,0.7009000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,,15.0,10.0
signals_2025-09-05_12-26-39_STRONG.json,FILUSDT,Strong Sell,60,Inconclusive,,False,40,60,,,Bullish,5.04%,0,0,2025-09-05T06:56:18.439985+00:00,2025-09-05T12:26:18.439985+05:30,63.05154377051394,-16.666666666664817,134.72706155632812,0.09787557990851793,,,falling,down,down,0.0024232237805708046,0.0020281818373354722,0.00039504194323533234,2.2952268020234787,2.28985,2.284473197976521,2.2948499999999994,2.2898499999999995,2.2848499999999996,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,PYTHUSDT,Sell,45,Inconclusive,,False,30,45,,,Bullish,5.04%,0,0,2025-09-05T06:56:19.273576+00:00,2025-09-05T12:26:19.273576+05:30,46.28586372612316,-79.83193277310767,-100.13928597610202,-0.16954529759062018,,,falling,up,up,-5.410705698372098e-06,7.489434326256252e-05,-8.030504896093462e-05,0.1510390443092905,0.1503535,0.1496679556907095,0.15091350000000003,0.15035350000000003,0.14979350000000002,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,HBARUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:20.142044+00:00,2025-09-05T12:26:20.142044+05:30,54.37423609173854,-64.44444444444527,-47.681349033294964,-0.14652140911895872,,,falling,up,up,0.00012071632026963708,0.00018326442272604282,-6.254810245640574e-05,0.21638678888873336,0.215989,0.2155912111112666,0.21637399999999998,0.215989,0.215604,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,XPLUSDT,Strong Sell,70,Fail,22.0,False,40,70,,,Bullish,5.04%,0,0,2025-09-05T06:56:21.011335+00:00,2025-09-05T12:26:21.011335+05:30,69.60130761678599,-11.27272727272721,129.72189509919386,0.28872596838368203,,,falling,down,down,0.006162440849175499,0.004494499796668345,0.001667941052507154,0.6657538695535917,0.6481950000000001,0.6306361304464084,0.661095,0.648195,0.6352949999999999,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,15.0,10.0,10.0,0.0,,10.0,,
signals_2025-09-05_12-26-39_STRONG.json,TRXUSDT,Buy,40,Success,53.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-05T06:56:21.870916+00:00,2025-09-05T12:26:21.870916+05:30,46.6871104690576,-58.730158730159154,-53.04928989139438,0.010614759112177258,,,falling,up,up,-8.539571534027512e-05,-6.667350413110581e-05,-1.872221120916931e-05,0.3354616320519704,0.3350905,0.33471936794802964,0.3354005,0.3350905,0.33478050000000004,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,DOTUSDT,Sell,45,Inconclusive,,False,20,45,,,Bullish,5.04%,0,0,2025-09-05T06:56:22.744974+00:00,2025-09-05T12:26:22.744974+05:30,56.27143675573418,-23.529411764705422,78.34101382490165,-0.129990651974281,,,falling,down,down,0.0013048540734268421,0.0008940395441621362,0.00041081452926470597,3.793756490770773,3.7860500000000004,3.7783435092292277,3.79305,3.7860500000000004,3.7790500000000007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,DOLOUSDT,Strong Sell,65,Success,151.0,True,25,65,,,Bullish,5.04%,0,0,2025-09-05T06:56:23.587280+00:00,2025-09-05T12:26:23.587280+05:30,46.162100181500946,-93.15403422982877,-113.173471290082,-0.09855129293220058,,,falling,down,down,0.00014211165769048573,0.0005226773475691739,-0.00038056568987868817,0.175712664821808,0.173153,0.170593335178192,0.175753,0.173153,0.170553,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,LINEAUSDT,Sell,45,Success,1.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-05T06:56:24.428438+00:00,2025-09-05T12:26:24.428438+05:30,53.38117958838965,-64.48087431693985,14.018328673501937,0.08288334547500854,,,falling,down,down,0.0002214104002561633,0.0002798827422256724,-5.8472341969509085e-05,0.028230459966815027,0.027452999999999998,0.02667554003318497,0.028267999999999998,0.027452999999999998,0.026638,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,LDOUSDT,Buy,40,Success,8.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-05T06:56:25.267743+00:00,2025-09-05T12:26:25.267743+05:30,49.089447876605966,-71.42857142857143,-79.58418541240513,0.011760454707030084,,,falling,up,up,0.0006608724055490178,0.0014823918737781674,-0.0008215194682291496,1.1925441283074532,1.1862350000000002,1.1799258716925471,1.191485,1.186235,1.180985,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,LINAUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-05T06:56:26.098962+00:00,2025-09-05T12:26:26.098962+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.000742,0.000742,0.000742,0.0007419999999999999,0.0007419999999999999,0.0007419999999999999,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-05_12-26-39_STRONG.json,MEMEFIUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T06:56:26.960927+00:00,2025-09-05T12:26:26.960927+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.002201,0.002201,0.002201,0.0022010000000000003,0.0022010000000000003,0.0022010000000000003,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,,15.0,10.0
signals_2025-09-05_12-26-39_STRONG.json,CRVUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T06:56:27.828109+00:00,2025-09-05T12:26:27.828109+05:30,42.177178613398205,-50.0,-58.641975308642365,-0.229981368734162,,,falling,down,down,-0.0008419216130702845,-0.0008018681352631633,-4.00534778071212e-05,0.7527568097504173,0.75,0.7472431902495827,0.7520000000000002,0.7500000000000002,0.7480000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,ONDOUSDT,Sell,55,Inconclusive,,False,30,55,,,Bullish,5.04%,0,0,2025-09-05T06:56:28.695706+00:00,2025-09-05T12:26:28.695706+05:30,60.5329917105864,-34.48275862068952,114.43502372953353,-0.1613991284585025,,,falling,down,down,0.0007631167734293287,0.0005091649499218956,0.0002539518235074331,0.9200450711565341,0.9174100000000001,0.914774928843466,0.91971,0.9174100000000001,0.9151100000000001,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,LEVERUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-05T06:56:29.565395+00:00,2025-09-05T12:26:29.565395+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.0001125,0.0001125,0.0001125,0.00011250000000000001,0.00011250000000000001,0.00011250000000000001,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,,15.0,10.0
signals_2025-09-05_12-26-39_STRONG.json,1000SHIBUSDT,Strong Buy,60,Success,40.0,True,60,50,,,Bullish,5.04%,0,0,2025-09-05T06:56:30.405083+00:00,2025-09-05T12:26:30.405083+05:30,64.60349282542208,-3.9215686274514474,161.9047619047495,0.029617888966035708,,,falling,up,up,7.607497010697975e-06,5.326664470864059e-06,2.2808325398339156e-06,0.012211695185855541,0.01218755,0.01216340481414446,0.01220855,0.01218755,0.01216655,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,10.0,,
signals_2025-09-05_12-26-39_STRONG.json,WLDUSDT,Sell,35,Fail,39.0,False,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:31.248657+00:00,2025-09-05T12:26:31.248657+05:30,52.504690586170675,-62.49999999999971,-46.43841007478542,-0.35903473711266504,,,falling,up,up,0.00026550869204988725,0.00042567397200101245,-0.0001601652799511252,0.8781358856209082,0.87623,0.8743241143790917,0.87823,0.87623,0.87423,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,TIAUSDT,Sell,55,Inconclusive,,False,20,55,,,Bullish,5.04%,0,0,2025-09-05T06:56:32.089192+00:00,2025-09-05T12:26:32.089192+05:30,62.24358617214169,-36.000000000001656,75.79368129756237,0.02240367758143589,,,falling,down,down,0.0024658460347115607,0.002600670195692548,-0.0001348241609809872,1.5942572955152285,1.588985,1.5837127044847716,1.5937349999999997,1.5889849999999996,1.5842349999999996,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,QTUMUSDT,Sell,35,Success,81.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:32.921863+00:00,2025-09-05T12:26:32.921863+05:30,59.87548816351453,-33.33333333333333,91.18438761776613,0.036281030684457316,,,falling,down,down,0.007121550415477351,0.0056397213946821735,0.0014818290207951777,2.7959016431291173,2.7746,2.7532983568708826,2.7920999999999996,2.7745999999999995,2.7570999999999994,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,FTMUSDT,Strong Sell,60,Inconclusive,,False,25,60,,,Bullish,5.04%,0,0,2025-09-05T06:56:33.785489+00:00,2025-09-05T12:26:33.785489+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,0.7702,0.7702,0.7702,0.7701999999999998,0.7701999999999998,0.7701999999999998,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-05_12-26-39_STRONG.json,SEIUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:34.649123+00:00,2025-09-05T12:26:34.649123+05:30,51.361136897122904,-60.00000000000074,-22.14022140222769,-0.12859083078838413,,,falling,up,up,0.00013823478983554516,0.00020211889530901252,-6.388410547346736e-05,0.2856532474404357,0.285055,0.2844567525595643,0.285605,0.285055,0.284505,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,POLUSDT,Sell,35,Success,225.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:35.524712+00:00,2025-09-05T12:26:35.524712+05:30,53.22922342310024,-35.54687500000076,10.717824011532592,-0.3672885068113575,,,falling,up,up,-3.362332439188487e-05,-1.2456644143558104e-05,-2.1166680248326764e-05,0.2868055802573665,0.2853415,0.28387741974263353,0.2865415,0.2853415,0.28414150000000005,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,XLMUSDT,Strong Buy,60,Success,28.0,True,60,55,,,Bullish,5.04%,0,0,2025-09-05T06:56:36.400591+00:00,2025-09-05T12:26:36.400591+05:30,76.24068108951735,-0.546448087432241,149.92189338983644,0.23523669237356715,,,falling,up,up,0.0008225211145937439,0.0007904680721261407,3.2053042467603205e-05,0.3597638046127515,0.358359,0.3569541953872485,0.359789,0.358359,0.35692899999999994,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,NEWTUSDT,Sell,55,Inconclusive,,False,10,55,,,Bullish,5.04%,0,0,2025-09-05T06:56:37.240376+00:00,2025-09-05T12:26:37.240376+05:30,53.04338503183947,-47.36842105263035,-24.285714285707073,-0.012153944230888048,,,falling,down,down,0.00021453874213045454,0.0002657531898998464,-5.121444776939188e-05,0.25929350716590316,0.25805500000000003,0.2568164928340969,0.259205,0.25805500000000003,0.25690500000000005,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,ETHFIUSDT,Sell,45,Fail,56.0,False,20,45,,,Bullish,5.04%,0,0,2025-09-05T06:56:38.076190+00:00,2025-09-05T12:26:38.076190+05:30,54.06418811100957,-59.782608695653636,26.3593191398488,0.039071404387215326,,,falling,down,down,0.002264473414117507,0.002540275913978783,-0.000275802499861276,1.1305758538207784,1.125305,1.1200341461792216,1.1301549999999998,1.1253049999999998,1.1204549999999998,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_12-26-39_STRONG.json,WAVESUSDT,Strong Sell,60,Inconclusive,,False,35,60,,,Bullish,5.04%,0,0,2025-09-05T06:56:38.919282+00:00,2025-09-05T12:26:38.919282+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,1.3355,1.3355,1.3355,1.3355,1.3355,1.3355,10.0,,,,,0.0,0.0,0.0,0.0,,,,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,10.0
signals_2025-09-05_12-26-39_STRONG.json,OPUSDT,Sell,35,Inconclusive,,False,30,35,,,Bullish,5.04%,0,0,2025-09-05T06:56:39.755204+00:00,2025-09-05T12:26:39.755204+05:30,52.13991945744047,-65.30612244897898,-39.125431530486715,-0.07448862645861082,,,falling,up,up,0.00036921625494923394,0.0005498006134932947,-0.00018058435854406078,0.701249324200885,0.6994,0.697550675799115,0.7012,0.6994,0.6976,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
